Heartbeat done
Requested the message succesfully
ahrs AHRS2 {roll : 0.001706483424641192, pitch : 0.0014828406274318695, yaw : -0.11717521399259567, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017078921664506197, pitch : 0.0014846513513475657, yaw : -0.11719688028097153, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017091544577851892, pitch : 0.0014852600870653987, yaw : -0.11721232533454895, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001710047828964889, pitch : 0.0014870158629491925, yaw : -0.11721386760473251, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017113005742430687, pitch : 0.0014891406754031777, yaw : -0.11723560839891434, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001710891374386847, pitch : 0.0014878753572702408, yaw : -0.11725190281867981, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017107552848756313, pitch : 0.0014888009754940867, yaw : -0.11725494265556335, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017107435269281268, pitch : 0.001488913199864328, yaw : -0.1172773614525795, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017117876559495926, pitch : 0.0014900435926392674, yaw : -0.11729162931442261, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017141207354143262, pitch : 0.0014890136662870646, yaw : -0.11729397624731064, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017171772196888924, pitch : 0.0014907941222190857, yaw : -0.11731693893671036, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017180346185341477, pitch : 0.0014926043804734945, yaw : -0.11733105778694153, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017194125102832913, pitch : 0.0014930734178051353, yaw : -0.11733542382717133, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001721496693789959, pitch : 0.0014926284784451127, yaw : -0.11735759675502777, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017233483958989382, pitch : 0.0014938829699531198, yaw : -0.1173730120062828, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017254496924579144, pitch : 0.001494324067607522, yaw : -0.11737567186355591, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017267827643081546, pitch : 0.001494996133260429, yaw : -0.11739616096019745, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017269999952986836, pitch : 0.001495809992775321, yaw : -0.11741084605455399, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017285635694861412, pitch : 0.001496760407462716, yaw : -0.11741413176059723, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017299915198236704, pitch : 0.0014969093026593328, yaw : -0.11743444204330444, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001730603282339871, pitch : 0.0014996245736256242, yaw : -0.11745008081197739, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017315668519586325, pitch : 0.0014999824343249202, yaw : -0.11745557188987732, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001732004340738058, pitch : 0.0015004455344751477, yaw : -0.11747359484434128, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017324890941381454, pitch : 0.0015014057280495763, yaw : -0.11748967319726944, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017330478876829147, pitch : 0.0015026867622509599, yaw : -0.11749424040317535, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017358611803501844, pitch : 0.0015037587145343423, yaw : -0.11751039326190948, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001738223247230053, pitch : 0.0015017814002931118, yaw : -0.11752570420503616, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017401836812496185, pitch : 0.001504577579908073, yaw : -0.11752951145172119, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017421209486201406, pitch : 0.0015058432472869754, yaw : -0.11754649132490158, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017440542578697205, pitch : 0.0015064459294080734, yaw : -0.11756236106157303, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001744806650094688, pitch : 0.0015078427968546748, yaw : -0.1175696849822998, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017447795253247023, pitch : 0.0015086234780028462, yaw : -0.11758710443973541, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001745605026371777, pitch : 0.0015118320006877184, yaw : -0.11760565638542175, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017445891862735152, pitch : 0.0015135841676965356, yaw : -0.11760925501585007, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017462755786255002, pitch : 0.0015130803221836686, yaw : -0.11762584000825882, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017475145868957043, pitch : 0.0015116746071726084, yaw : -0.11764299124479294, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017461231909692287, pitch : 0.0015124095370993018, yaw : -0.1176467016339302, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017467493889853358, pitch : 0.0015151541447266936, yaw : -0.11766025424003601, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001746336231008172, pitch : 0.0015143670607358217, yaw : -0.11768043786287308, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017468123696744442, pitch : 0.0015158363385125995, yaw : -0.11768348515033722, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001747477799654007, pitch : 0.0015178753528743982, yaw : -0.1176953986287117, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017474201740697026, pitch : 0.0015183520736172795, yaw : -0.11771320551633835, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017496864311397076, pitch : 0.0015206049429252744, yaw : -0.1177191361784935, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017490290338173509, pitch : 0.0015202750219032168, yaw : -0.11773120611906052, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017509963363409042, pitch : 0.0015213275328278542, yaw : -0.11774884164333344, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017508596647530794, pitch : 0.0015229562995955348, yaw : -0.11775398999452591, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017512207850813866, pitch : 0.0015249402495101094, yaw : -0.11776405572891235, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001751076546497643, pitch : 0.0015263693640008569, yaw : -0.11778400093317032, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017520496621727943, pitch : 0.001527354121208191, yaw : -0.1177898421883583, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017532544443383813, pitch : 0.001527844462543726, yaw : -0.11780043691396713, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017533048521727324, pitch : 0.00152804225217551, yaw : -0.11781740933656693, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.00175392534583807, pitch : 0.001528928056359291, yaw : -0.11782091110944748, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017559152329340577, pitch : 0.0015277949860319495, yaw : -0.11783064156770706, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017564058071002364, pitch : 0.00152753631118685, yaw : -0.11784955114126205, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017569978954270482, pitch : 0.0015299482038244605, yaw : -0.11785289645195007, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001758736907504499, pitch : 0.0015293319011107087, yaw : -0.11785872280597687, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017582726432010531, pitch : 0.0015305669512599707, yaw : -0.11787841469049454, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017579455161467195, pitch : 0.0015310178278014064, yaw : -0.11788395047187805, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017597986152395606, pitch : 0.0015332683688029647, yaw : -0.11789156496524811, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017613550880923867, pitch : 0.0015327570727095008, yaw : -0.11791002005338669, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017638910794630647, pitch : 0.0015346728032454848, yaw : -0.1179165318608284, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.00176536466460675, pitch : 0.0015339321689680219, yaw : -0.11792130768299103, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017643943428993225, pitch : 0.0015371290501207113, yaw : -0.11794273555278778, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017679388402029872, pitch : 0.0015378330135717988, yaw : -0.11794814467430115, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001769696711562574, pitch : 0.001541679142974317, yaw : -0.11795087903738022, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017720512114465237, pitch : 0.0015455469256266952, yaw : -0.11797118932008743, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017710191896185279, pitch : 0.001547665917314589, yaw : -0.11797694116830826, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017725403886288404, pitch : 0.0015483656898140907, yaw : -0.11798115819692612, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017756451852619648, pitch : 0.0015488234348595142, yaw : -0.11800086498260498, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017765742959454656, pitch : 0.001549438340589404, yaw : -0.11800674349069595, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017766507808119059, pitch : 0.0015487286727875471, yaw : -0.11800886690616608, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017776028253138065, pitch : 0.0015497973654419184, yaw : -0.11802828311920166, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017770203994587064, pitch : 0.0015522022731602192, yaw : -0.11803612858057022, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001779779908247292, pitch : 0.0015544664347544312, yaw : -0.11803922802209854, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001781420549377799, pitch : 0.0015580488834530115, yaw : -0.11805915832519531, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017844962421804667, pitch : 0.0015587428351864219, yaw : -0.11806552112102509, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017854818142950535, pitch : 0.001558551681227982, yaw : -0.11806560307741165, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017869999865069985, pitch : 0.0015608846442773938, yaw : -0.11808952689170837, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017890585586428642, pitch : 0.0015612522838637233, yaw : -0.11809498071670532, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001791664632037282, pitch : 0.00156290247105062, yaw : -0.11809322983026505, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017913281917572021, pitch : 0.0015651837456971407, yaw : -0.11811493337154388, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017924954881891608, pitch : 0.0015658197226002812, yaw : -0.11812293529510498, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017942781560122967, pitch : 0.0015672477893531322, yaw : -0.11812224239110947, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0017964027356356382, pitch : 0.0015693199820816517, yaw : -0.1181454285979271, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001798343611881137, pitch : 0.0015699643408879638, yaw : -0.11815294623374939, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018007128965109587, pitch : 0.0015708035789430141, yaw : -0.11815181374549866, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018013789085671306, pitch : 0.0015724211698397994, yaw : -0.11817476898431778, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018013042863458395, pitch : 0.001573304645717144, yaw : -0.11818201839923859, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018056555418297648, pitch : 0.0015738504007458687, yaw : -0.11817874759435654, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018092256505042315, pitch : 0.0015750456368550658, yaw : -0.11819974333047867, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018092698883265257, pitch : 0.0015756491338834167, yaw : -0.11820650845766068, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018102643080055714, pitch : 0.001576787093654275, yaw : -0.11820618063211441, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018121929606422782, pitch : 0.0015779496170580387, yaw : -0.11822915077209473, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018157371086999774, pitch : 0.0015799447428435087, yaw : -0.1182381734251976, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018177820602431893, pitch : 0.0015818275278434157, yaw : -0.11823450028896332, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018178020836785436, pitch : 0.0015830862103030086, yaw : -0.11825535446405411, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018180989427492023, pitch : 0.0015829093754291534, yaw : -0.11826532334089279, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018187339883297682, pitch : 0.0015855733072385192, yaw : -0.11826454848051071, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001822497695684433, pitch : 0.0015875380486249924, yaw : -0.11828643828630447, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018240736098960042, pitch : 0.0015887095360085368, yaw : -0.11829608678817749, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018263609381392598, pitch : 0.0015888509806245565, yaw : -0.11829260736703873, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001826204708777368, pitch : 0.0015909895300865173, yaw : -0.11831291764974594, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018258359050378203, pitch : 0.0015926975756883621, yaw : -0.11832113564014435, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018276060000061989, pitch : 0.0015949402004480362, yaw : -0.11832202225923538, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001829020562581718, pitch : 0.0015961778117343783, yaw : -0.11834217607975006, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018307944992557168, pitch : 0.0015963611658662558, yaw : -0.1183517649769783, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018317099893465638, pitch : 0.00159571529366076, yaw : -0.11835169792175293, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018338436493650079, pitch : 0.0015976025024428964, yaw : -0.11836782097816467, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018331656465306878, pitch : 0.0016018711030483246, yaw : -0.11837863177061081, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018363873241469264, pitch : 0.0016018833266571164, yaw : -0.11837698519229889, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018373598577454686, pitch : 0.0016041537746787071, yaw : -0.11839114874601364, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018368384335190058, pitch : 0.0016053862636908889, yaw : -0.11840207874774933, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018386138835921884, pitch : 0.00160808430518955, yaw : -0.11840131878852844, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018383340211585164, pitch : 0.0016088018892332911, yaw : -0.11841679364442825, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018396013183519244, pitch : 0.0016106509137898684, yaw : -0.11842586100101471, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018415107624605298, pitch : 0.0016140673542395234, yaw : -0.11842511594295502, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001843361766077578, pitch : 0.0016159110236912966, yaw : -0.11843989789485931, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018448008922860026, pitch : 0.001618970651179552, yaw : -0.11845116317272186, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018468581838533282, pitch : 0.0016225043218582869, yaw : -0.11844798922538757, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.00184879289008677, pitch : 0.0016255290247499943, yaw : -0.11846287548542023, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001848558895289898, pitch : 0.0016259851399809122, yaw : -0.11847317218780518, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018498681019991636, pitch : 0.0016260730335488915, yaw : -0.11847411096096039, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018520962912589312, pitch : 0.0016296333633363247, yaw : -0.11848774552345276, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018532676622271538, pitch : 0.0016333137173205614, yaw : -0.11849700659513474, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018548558000475168, pitch : 0.0016361897578462958, yaw : -0.11849641799926758, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018546883948147297, pitch : 0.001636357745155692, yaw : -0.11851140111684799, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018571707187220454, pitch : 0.0016386668430641294, yaw : -0.11852218955755234, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018570410320535302, pitch : 0.001641753944568336, yaw : -0.11852365732192993, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018590056570246816, pitch : 0.0016429167008027434, yaw : -0.11853628605604172, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001862910808995366, pitch : 0.001645143493078649, yaw : -0.11854815483093262, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018646926619112492, pitch : 0.0016462611965835094, yaw : -0.11854831129312515, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018669249257072806, pitch : 0.0016465000808238983, yaw : -0.11855901032686234, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001868728781118989, pitch : 0.001648017205297947, yaw : -0.11857010424137115, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018707812996581197, pitch : 0.0016499304911121726, yaw : -0.11856868863105774, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018736051861196756, pitch : 0.0016511200228706002, yaw : -0.11857646703720093, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018759043887257576, pitch : 0.001653532381169498, yaw : -0.1185879036784172, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018783682025969028, pitch : 0.001655933796428144, yaw : -0.11858976632356644, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018830684712156653, pitch : 0.0016581682721152902, yaw : -0.11859692633152008, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018839376280084252, pitch : 0.0016623170813545585, yaw : -0.11861159652471542, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018858970142900944, pitch : 0.0016631936887279153, yaw : -0.11861130595207214, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018892127554863691, pitch : 0.0016668325988575816, yaw : -0.11861883848905563, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018922227900475264, pitch : 0.0016672167694196105, yaw : -0.11863052099943161, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018931316444650292, pitch : 0.001670237397775054, yaw : -0.11863140016794205, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018933904357254505, pitch : 0.0016741064609959722, yaw : -0.11864163726568222, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001895496970973909, pitch : 0.001675708801485598, yaw : -0.11865351349115372, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001898348331451416, pitch : 0.0016773261595517397, yaw : -0.11865376681089401, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018999319290742278, pitch : 0.001678929547779262, yaw : -0.11866341531276703, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001901571755297482, pitch : 0.001680562854744494, yaw : -0.11867673695087433, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001902907621115446, pitch : 0.001682535745203495, yaw : -0.11868888884782791, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0019007178489118814, pitch : 0.0016822231700643897, yaw : -0.11871065944433212, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018997134175151587, pitch : 0.0016812409739941359, yaw : -0.11873988807201385, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0019014565041288733, pitch : 0.001677884254604578, yaw : -0.11875638365745544, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0019011846743524075, pitch : 0.00167728157248348, yaw : -0.11877501010894775, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0019018432358279824, pitch : 0.001677328604273498, yaw : -0.11880616098642349, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018998044542968273, pitch : 0.0016765902983024716, yaw : -0.11882235109806061, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018991391407325864, pitch : 0.0016760207945480943, yaw : -0.11884140223264694, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018983735935762525, pitch : 0.001675217878073454, yaw : -0.11887145787477493, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018978931475430727, pitch : 0.0016731229843571782, yaw : -0.11888772249221802, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018979625310748816, pitch : 0.001673785736784339, yaw : -0.11890833079814911, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018992231925949454, pitch : 0.00167181680444628, yaw : -0.11894065886735916, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001899499213322997, pitch : 0.001670975354500115, yaw : -0.11895782500505447, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018987315706908703, pitch : 0.0016709385672584176, yaw : -0.11897547543048859, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.001897888956591487, pitch : 0.0016711296048015356, yaw : -0.11900342255830765, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018974998965859413, pitch : 0.0016707305330783129, yaw : -0.119022436439991, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
ahrs AHRS2 {roll : 0.0018958639120683074, pitch : 0.0016708967741578817, yaw : -0.11904140561819077, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
